HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3U18MJKL1UNRN6KC7CLF14Y0R96CNR,379YH0H8TKUL13VA1ERPVC2H9POSZR,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:17:33 PST 2018,9,BatchId:3464464;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:43 PST 2018,,,30X31N5D63R3XOCCLWBBINE7IFNSAE,APRZ7BR8C0ZMQ,Submitted,Sat Dec 08 06:18:08 PST 2018,Sat Dec 08 06:44:10 PST 2018,Thu Dec 13 06:44:10 PST 2018,,,,1562,0% (0/0),0% (0/0),0% (0/0),32387207,,
3U18MJKL1UNRN6KC7CLF14Y0R96CNR,379YH0H8TKUL13VA1ERPVC2H9POSZR,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:17:33 PST 2018,9,BatchId:3464464;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:43 PST 2018,,,3MD9PLUKKIF7IJSFPSAO0MVA41MZNA,A1AKX1C8GCVCTP,Submitted,Sat Dec 08 06:18:02 PST 2018,Sat Dec 08 06:50:02 PST 2018,Thu Dec 13 06:50:02 PST 2018,,,,1920,0% (0/0),0% (0/0),0% (0/0),68857942,,
3U18MJKL1UNRN6KC7CLF14Y0R96CNR,379YH0H8TKUL13VA1ERPVC2H9POSZR,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:17:33 PST 2018,9,BatchId:3464464;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:43 PST 2018,,,33CID57104UG9QI1S8Z0JTM6KBNL3X,AISNLDPD2DFEG,Submitted,Sat Dec 08 06:21:26 PST 2018,Sat Dec 08 07:00:00 PST 2018,Thu Dec 13 07:00:00 PST 2018,,,,2314,0% (0/0),0% (0/0),0% (0/0),36459722,,
3U18MJKL1UNRN6KC7CLF14Y0R96CNR,379YH0H8TKUL13VA1ERPVC2H9POSZR,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:17:33 PST 2018,9,BatchId:3464464;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:43 PST 2018,,,3NOKK93PR195DIO606TSPP0J23DEEV,A15M6D51GKTTVV,Submitted,Sat Dec 08 07:20:42 PST 2018,Sat Dec 08 07:22:32 PST 2018,Thu Dec 13 07:22:32 PST 2018,,,,110,0% (0/1),0% (0/1),0% (0/1),123456,,
3U18MJKL1UNRN6KC7CLF14Y0R96CNR,379YH0H8TKUL13VA1ERPVC2H9POSZR,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:17:33 PST 2018,9,BatchId:3464464;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:43 PST 2018,,,3D4CH1LGEAUM20TGYQ3UXEKKOMC9GX,A2E3TO92MCQ9XU,Submitted,Sat Dec 08 07:18:15 PST 2018,Sat Dec 08 07:29:59 PST 2018,Thu Dec 13 07:29:59 PST 2018,,,,704,0% (0/0),0% (0/0),0% (0/0),96654436,,
3U18MJKL1UNRN6KC7CLF14Y0R96CNR,379YH0H8TKUL13VA1ERPVC2H9POSZR,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:17:33 PST 2018,9,BatchId:3464464;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:43 PST 2018,,,3N1FSUEFL51ITADDF56VAL67P2I4DM,A1I4N5DWJBTZ5C,Submitted,Sat Dec 08 07:18:53 PST 2018,Sat Dec 08 07:30:40 PST 2018,Thu Dec 13 07:30:40 PST 2018,,,,707,0% (0/0),0% (0/0),0% (0/0),74613785,,
3U18MJKL1UNRN6KC7CLF14Y0R96CNR,379YH0H8TKUL13VA1ERPVC2H9POSZR,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:17:33 PST 2018,9,BatchId:3464464;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:43 PST 2018,,,34MAJL3QP4OKBIBGMG0JXCKVYPT43O,A2N9AKAOR17XB3,Submitted,Sat Dec 08 07:16:05 PST 2018,Sat Dec 08 07:49:36 PST 2018,Thu Dec 13 07:49:36 PST 2018,,,,2011,0% (0/0),0% (0/0),0% (0/0),47040436,,
3H1C3QRA01KNT07ZEDIWBH4RDHACE7,3JHTEM36TI7Z2TU6HL7RFD390ZVW9U,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 12:54:28 PST 2018,9,BatchId:3464804;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 12:54:28 PST 2018,,,30MVJZJNHMEWT2JH6WOXURC0GFHJ91,A10U1MDBII93UW,Submitted,Sat Dec 08 12:59:22 PST 2018,Sat Dec 08 13:12:10 PST 2018,Thu Dec 13 13:12:10 PST 2018,,,,768,0% (0/0),0% (0/0),0% (0/0),29779721,,
3H1C3QRA01KNT07ZEDIWBH4RDHACE7,3JHTEM36TI7Z2TU6HL7RFD390ZVW9U,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 12:54:28 PST 2018,9,BatchId:3464804;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 12:54:28 PST 2018,,,34YB12FSQYP19KCANZ7Z20Q4OM7GMT,A1BVEXQ684HDEP,Submitted,Sat Dec 08 12:59:26 PST 2018,Sat Dec 08 13:07:27 PST 2018,Thu Dec 13 13:07:27 PST 2018,,,,481,0% (0/0),0% (0/0),0% (0/0),4206068,,
3H1C3QRA01KNT07ZEDIWBH4RDHACE7,3JHTEM36TI7Z2TU6HL7RFD390ZVW9U,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 12:54:28 PST 2018,9,BatchId:3464804;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 12:54:28 PST 2018,,,37UEWGM5HT9V2LZZAOIDHCG8SKN1R2,AKVDK30EEV08C,Submitted,Sat Dec 08 12:59:35 PST 2018,Sat Dec 08 13:27:01 PST 2018,Thu Dec 13 13:27:01 PST 2018,,,,1646,0% (0/0),0% (0/0),0% (0/0),47716977,,
3H1C3QRA01KNT07ZEDIWBH4RDHACE7,3JHTEM36TI7Z2TU6HL7RFD390ZVW9U,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 12:54:28 PST 2018,9,BatchId:3464804;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 12:54:28 PST 2018,,,39LOEL67OS6LUJYIYJQWEO000CD83P,A2ZZW6KME1FUDU,Submitted,Sat Dec 08 12:55:28 PST 2018,Sat Dec 08 13:16:29 PST 2018,Thu Dec 13 13:16:29 PST 2018,,,,1261,0% (0/0),0% (0/0),0% (0/0),66894606,,
3H1C3QRA01KNT07ZEDIWBH4RDHACE7,3JHTEM36TI7Z2TU6HL7RFD390ZVW9U,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 12:54:28 PST 2018,9,BatchId:3464804;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 12:54:28 PST 2018,,,3GGAI1SQEVZOS8W5LDBGC95PQUFMCP,A2RXRQF1AHH57S,Submitted,Sat Dec 08 13:02:38 PST 2018,Sat Dec 08 13:30:06 PST 2018,Thu Dec 13 13:30:06 PST 2018,,,,1648,0% (0/0),0% (0/0),0% (0/0),10862370,,
3H1C3QRA01KNT07ZEDIWBH4RDHACE7,3JHTEM36TI7Z2TU6HL7RFD390ZVW9U,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 12:54:28 PST 2018,9,BatchId:3464804;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 12:54:28 PST 2018,,,3JRJSWSMQHM23K89BMCW6YWMBFBE3U,ANWY0TG55MWW9,Submitted,Sat Dec 08 12:59:31 PST 2018,Sat Dec 08 13:19:07 PST 2018,Thu Dec 13 13:19:07 PST 2018,,,,1176,0% (0/0),0% (0/0),0% (0/0),11369695,,
3H1C3QRA01KNT07ZEDIWBH4RDHACE7,3JHTEM36TI7Z2TU6HL7RFD390ZVW9U,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 12:54:28 PST 2018,9,BatchId:3464804;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 12:54:28 PST 2018,,,3KXIR214I4HVQ0FXIGMEE2F3SCH423,A1N8WKXWLOLBRR,Submitted,Sat Dec 08 12:59:44 PST 2018,Sat Dec 08 13:42:51 PST 2018,Thu Dec 13 13:42:51 PST 2018,,,,2587,0% (0/0),0% (0/0),0% (0/0),71201795,,
3H1C3QRA01KNT07ZEDIWBH4RDHACE7,3JHTEM36TI7Z2TU6HL7RFD390ZVW9U,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 12:54:28 PST 2018,9,BatchId:3464804;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 12:54:28 PST 2018,,,3NGI5ARFTT6AQ8JKXWEOCHGTR2Z1PA,A2RY4MK1FONYH1,Submitted,Sat Dec 08 12:59:44 PST 2018,Sat Dec 08 13:51:15 PST 2018,Thu Dec 13 13:51:15 PST 2018,,,,3091,0% (0/0),0% (0/0),0% (0/0),84590650,,
3H1C3QRA01KNT07ZEDIWBH4RDHACE7,3JHTEM36TI7Z2TU6HL7RFD390ZVW9U,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 12:54:28 PST 2018,9,BatchId:3464804;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 12:54:28 PST 2018,,,3X3OR7WPZZ12ANO74PUWAAUH0Y3L8F,A3AFOESOUB7CXU,Submitted,Sat Dec 08 12:54:51 PST 2018,Sat Dec 08 13:18:02 PST 2018,Thu Dec 13 13:18:02 PST 2018,,,,1391,0% (0/0),0% (0/0),0% (0/0),12154867,,
3BCRDCM0ODV1ZJQ808GWNCPM1SBK6N,38NEE7DWQJ2PEI2ZMKJNZIVHT1JT0P,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:02:52 PST 2018,9,BatchId:3464037;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:02:52 PST 2018,,,35BLDD71I6YKQO1ORJWFA3PNQ32ZV3,A3OB6REG5CGHK1,Submitted,Fri Dec 07 16:03:29 PST 2018,Fri Dec 07 16:25:09 PST 2018,Wed Dec 12 16:25:09 PST 2018,,,,1300,0% (0/0),0% (0/0),0% (0/0),56740594,,
3BCRDCM0ODV1ZJQ808GWNCPM1SBK6N,38NEE7DWQJ2PEI2ZMKJNZIVHT1JT0P,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:02:52 PST 2018,9,BatchId:3464037;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:02:52 PST 2018,,,3BF51CHDTVBI620EI02JP3VS0HMH0H,A1WOAY9J3T4EUG,Submitted,Fri Dec 07 16:04:24 PST 2018,Fri Dec 07 16:14:28 PST 2018,Wed Dec 12 16:14:28 PST 2018,,,,604,0% (0/0),0% (0/0),0% (0/0),85933119,,
3BCRDCM0ODV1ZJQ808GWNCPM1SBK6N,38NEE7DWQJ2PEI2ZMKJNZIVHT1JT0P,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:02:52 PST 2018,9,BatchId:3464037;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:02:52 PST 2018,,,3JW0YLFXRTHTBIWO66H4X1EJGADWWX,A2OO4PG3LBLP5I,Submitted,Fri Dec 07 16:04:28 PST 2018,Fri Dec 07 16:32:29 PST 2018,Wed Dec 12 16:32:29 PST 2018,,,,1681,0% (0/0),0% (0/0),0% (0/0),85492498,,
3BCRDCM0ODV1ZJQ808GWNCPM1SBK6N,38NEE7DWQJ2PEI2ZMKJNZIVHT1JT0P,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:02:52 PST 2018,9,BatchId:3464037;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:02:52 PST 2018,,,3KAKFY4PGU3EJPAV752NRDUE3683IE,A1XVEKS9O73ERE,Submitted,Fri Dec 07 15:04:49 PST 2018,Fri Dec 07 15:23:35 PST 2018,Wed Dec 12 15:23:35 PST 2018,,,,1126,0% (0/0),0% (0/0),0% (0/0),69315966,,
3BCRDCM0ODV1ZJQ808GWNCPM1SBK6N,38NEE7DWQJ2PEI2ZMKJNZIVHT1JT0P,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:02:52 PST 2018,9,BatchId:3464037;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:02:52 PST 2018,,,3R9WASFE2ZHVURFYR4RBSHM129LFZ2,A1E7W1FSRXBXE2,Rejected,Fri Dec 07 15:30:53 PST 2018,Fri Dec 07 15:41:26 PST 2018,Wed Dec 12 15:41:26 PST 2018,,Sat Dec 08 07:21:46 PST 2018,Invalid survey completion code,633,0% (0/1),0% (0/1),0% (0/1),OLT2,,
3BCRDCM0ODV1ZJQ808GWNCPM1SBK6N,38NEE7DWQJ2PEI2ZMKJNZIVHT1JT0P,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:02:52 PST 2018,9,BatchId:3464037;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:02:52 PST 2018,,,3VNXK88KKCJ5KXJBNL2GXFNUB0KV9Q,A17KBQ9QK5XJQ,Rejected,Fri Dec 07 15:33:48 PST 2018,Fri Dec 07 15:50:14 PST 2018,Wed Dec 12 15:50:14 PST 2018,,Sat Dec 08 07:21:46 PST 2018,Invalid survey completion code,986,0% (0/1),0% (0/1),0% (0/1),5NA2,,
3BCRDCM0ODV1ZJQ808GWNCPM1SBK6N,38NEE7DWQJ2PEI2ZMKJNZIVHT1JT0P,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:02:52 PST 2018,9,BatchId:3464037;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:02:52 PST 2018,,,3W92K5RLWUIMJAHZKVPZLZISP4V5V3,AMYJVVAZHKEHY,Submitted,Fri Dec 07 15:03:31 PST 2018,Fri Dec 07 15:24:38 PST 2018,Wed Dec 12 15:24:38 PST 2018,,,,1267,0% (0/0),0% (0/0),0% (0/0),84855387,,
3BCRDCM0ODV1ZJQ808GWNCPM1SBK6N,38NEE7DWQJ2PEI2ZMKJNZIVHT1JT0P,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:02:52 PST 2018,9,BatchId:3464037;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:02:52 PST 2018,,,3WT783CTPBIS9HS8UOL7YTUVET1CBC,AKO6BO0CF0T3Q,Rejected,Fri Dec 07 15:43:00 PST 2018,Fri Dec 07 15:50:17 PST 2018,Wed Dec 12 15:50:17 PST 2018,,Sat Dec 08 07:21:46 PST 2018,Invalid survey completion code,437,0% (0/1),0% (0/1),0% (0/1),NXXN,,
3BCRDCM0ODV1ZJQ808GWNCPM1SBK6N,38NEE7DWQJ2PEI2ZMKJNZIVHT1JT0P,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:02:52 PST 2018,9,BatchId:3464037;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:02:52 PST 2018,,,3YDTZAI2WXHO1FX1ZCM09J5Y04614I,ABL81LYVZUKYE,Submitted,Fri Dec 07 16:03:29 PST 2018,Fri Dec 07 16:48:18 PST 2018,Wed Dec 12 16:48:18 PST 2018,,,,2689,0% (0/0),0% (0/0),0% (0/0),96893292,,
3MIVREZQVHZU919SFHUUTH6D1T6QK9,3TZJMY6N8MVZROGDNJ5PFEQFBLI7GV,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 09:31:33 PST 2018,9,BatchId:3464649;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 09:31:33 PST 2018,,,3RYC5T2D73UYJDI1VQT3I8Y6V0IRPL,A19R7FSNDW6WRK,Submitted,Sat Dec 08 09:59:00 PST 2018,Sat Dec 08 10:41:24 PST 2018,Thu Dec 13 10:41:24 PST 2018,,,,2544,0% (0/0),0% (0/0),0% (0/0),54536821,,
3MIVREZQVHZU919SFHUUTH6D1T6QK9,3TZJMY6N8MVZROGDNJ5PFEQFBLI7GV,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 09:31:33 PST 2018,9,BatchId:3464649;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 09:31:33 PST 2018,,,3VNL7UK1XFKZ8F6ZLC2T6TLKHFSFTJ,A209H73TTW9F87,Submitted,Sat Dec 08 09:50:16 PST 2018,Sat Dec 08 10:10:49 PST 2018,Thu Dec 13 10:10:49 PST 2018,,,,1233,0% (0/0),0% (0/0),0% (0/0),10810943,,
3MIVREZQVHZU919SFHUUTH6D1T6QK9,3TZJMY6N8MVZROGDNJ5PFEQFBLI7GV,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 09:31:33 PST 2018,9,BatchId:3464649;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 09:31:33 PST 2018,,,3WETL7AQWT9271FG0LJT24Q9YM635C,A2BREWQLTU0INS,Submitted,Sat Dec 08 10:37:34 PST 2018,Sat Dec 08 10:58:54 PST 2018,Thu Dec 13 10:58:54 PST 2018,,,,1280,0% (0/0),0% (0/0),0% (0/0),81447508,,
3MIVREZQVHZU919SFHUUTH6D1T6QK9,3TZJMY6N8MVZROGDNJ5PFEQFBLI7GV,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 09:31:33 PST 2018,9,BatchId:3464649;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 09:31:33 PST 2018,,,3BXQMRHWKZZKE2D574WG6FRVXT9UMS,A2WLGVXAVT2XTR,Submitted,Sat Dec 08 09:41:21 PST 2018,Sat Dec 08 10:02:10 PST 2018,Thu Dec 13 10:02:10 PST 2018,,,,1249,0% (0/0),0% (0/0),0% (0/0),99158316,,
3MIVREZQVHZU919SFHUUTH6D1T6QK9,3TZJMY6N8MVZROGDNJ5PFEQFBLI7GV,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 09:31:33 PST 2018,9,BatchId:3464649;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 09:31:33 PST 2018,,,345LHZDEDXTJSG5V1MR1AGIPX3Z3UU,A3T034DAC6ATYK,Submitted,Sat Dec 08 10:40:40 PST 2018,Sat Dec 08 10:42:00 PST 2018,Thu Dec 13 10:42:00 PST 2018,,,,80,0% (0/0),0% (0/0),0% (0/0),I did not receive my confirmation code my mturk worker ID is A3T034DAC6ATYK,,
3MIVREZQVHZU919SFHUUTH6D1T6QK9,3TZJMY6N8MVZROGDNJ5PFEQFBLI7GV,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 09:31:33 PST 2018,9,BatchId:3464649;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 09:31:33 PST 2018,,,30JNVC0OR9L6UV5DZYWY49MADM5QHB,AAKUB8J4SL6T7,Submitted,Sat Dec 08 09:45:16 PST 2018,Sat Dec 08 10:23:29 PST 2018,Thu Dec 13 10:23:29 PST 2018,,,,2293,0% (0/0),0% (0/0),0% (0/0),35047416,,
3MIVREZQVHZU919SFHUUTH6D1T6QK9,3TZJMY6N8MVZROGDNJ5PFEQFBLI7GV,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 09:31:33 PST 2018,9,BatchId:3464649;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 09:31:33 PST 2018,,,3GS6S824SQY3OONAE5QH1I1SNZTNWJ,AIL936EM93KYJ,Submitted,Sat Dec 08 10:32:01 PST 2018,Sat Dec 08 10:48:37 PST 2018,Thu Dec 13 10:48:37 PST 2018,,,,996,0% (0/0),0% (0/0),0% (0/0),70037019,,
3MIVREZQVHZU919SFHUUTH6D1T6QK9,3TZJMY6N8MVZROGDNJ5PFEQFBLI7GV,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 09:31:33 PST 2018,9,BatchId:3464649;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 09:31:33 PST 2018,,,3IXQG4FA2TZQBJL5I4BGW3TN89UB9S,APITQRRX2PADB,Submitted,Sat Dec 08 09:31:50 PST 2018,Sat Dec 08 10:08:17 PST 2018,Thu Dec 13 10:08:17 PST 2018,,,,2187,0% (0/0),0% (0/0),0% (0/0),34301086,,
3MIVREZQVHZU919SFHUUTH6D1T6QK9,3TZJMY6N8MVZROGDNJ5PFEQFBLI7GV,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 09:31:33 PST 2018,9,BatchId:3464649;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 09:31:33 PST 2018,,,34J10VATJFZ6QQGX5GEJ4LNPDZJIQV,ARI7X2A8M3UW0,Submitted,Sat Dec 08 09:37:06 PST 2018,Sat Dec 08 09:58:28 PST 2018,Thu Dec 13 09:58:28 PST 2018,,,,1282,0% (0/0),0% (0/0),0% (0/0),54069219,,
3A3KKYU7P3IUJM5HC26G0JG3EUEMW0,3TS5PGRXLWV67ANAEGUP3G84HT8IJ3,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Nov 30 12:49:34 PST 2018,9,BatchId:3455645;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 01 12:49:34 PST 2018,,,39GAF6DQWR1NVSGGJ8NNI95BC07V1F,AMA18W8F60Y2J,Approved,Fri Nov 30 12:50:24 PST 2018,Fri Nov 30 13:27:00 PST 2018,Wed Dec 05 13:27:00 PST 2018,Wed Dec 05 07:44:11 PST 2018,,,2196,100% (2/2),100% (1/1),100% (1/1),41800425,,
3A3KKYU7P3IUJM5HC26G0JG3EUEMW0,3TS5PGRXLWV67ANAEGUP3G84HT8IJ3,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Nov 30 12:49:34 PST 2018,9,BatchId:3455645;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 01 12:49:34 PST 2018,,,3AWETUDC92TF4IHOSCXWVEZTHDOZIB,A3862RIFFUV141,Rejected,Fri Nov 30 12:54:01 PST 2018,Fri Nov 30 13:33:38 PST 2018,Wed Dec 05 13:33:38 PST 2018,,Tue Dec 04 16:39:17 PST 2018,Duplicate responses from Worker ID despite clear instructions that duplicate worker IDs will not be approved.,2377,50% (1/2),50% (1/2),50% (1/2),56187724,,
3A3KKYU7P3IUJM5HC26G0JG3EUEMW0,3TS5PGRXLWV67ANAEGUP3G84HT8IJ3,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Nov 30 12:49:34 PST 2018,9,BatchId:3455645;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 01 12:49:34 PST 2018,,,3DY4FPOOA1PBOXFXH222O0NOGY1RV7,A1P6OXEJ86HQRM,Approved,Fri Nov 30 12:49:53 PST 2018,Fri Nov 30 13:26:40 PST 2018,Wed Dec 05 13:26:40 PST 2018,Wed Dec 05 07:44:12 PST 2018,,,2207,100% (1/1),100% (1/1),100% (1/1),45333531,,
3A3KKYU7P3IUJM5HC26G0JG3EUEMW0,3TS5PGRXLWV67ANAEGUP3G84HT8IJ3,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Nov 30 12:49:34 PST 2018,9,BatchId:3455645;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 01 12:49:34 PST 2018,,,3HFNH7HEMHFSUZA2FSEGJ9A9XXHGQC,A1IZ4NX41GKU4X,Approved,Fri Nov 30 14:21:44 PST 2018,Fri Nov 30 14:35:40 PST 2018,Wed Dec 05 14:35:40 PST 2018,Wed Dec 05 07:44:12 PST 2018,,,836,50% (3/6),50% (3/6),50% (3/6),54441108,,
3A3KKYU7P3IUJM5HC26G0JG3EUEMW0,3TS5PGRXLWV67ANAEGUP3G84HT8IJ3,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Nov 30 12:49:34 PST 2018,9,BatchId:3455645;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 01 12:49:34 PST 2018,,,3KJYX6QCM9CUQ9WK9XTTM91X6HAVJM,AXMPSUNKUBEIL,Approved,Fri Nov 30 13:32:25 PST 2018,Fri Nov 30 14:10:41 PST 2018,Wed Dec 05 14:10:41 PST 2018,Wed Dec 05 07:44:12 PST 2018,,,2296,100% (1/1),100% (1/1),100% (1/1),22931113,,
